ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.3406185,-2.6811530,0.9061,1.3883,-0.5974,15.987,0.359,3.0,1.057E+00,15.228,null,-0.2,4.817E-01,1,0,0000,CU,10,57449.20784588,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.420703,49.431244
86.3288970,-2.6794290,0.3825,0.4510,-0.1753,15.301,0.136,8.0,1.547E+00,15.257,0.393,2.8,7.728E-01,1,0,0000,BC,10,57449.07681479,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.433113,327.295916
86.3287180,-2.6795467,0.3919,0.4753,-0.0157,15.493,0.151,7.2,9.519E-01,14.696,0.335,3.2,2.597E-01,1,0,0000,BB,10,58379.76581881,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.433505,325.934497
86.3287242,-2.6795422,0.3539,0.3730,-0.0227,15.138,0.124,8.7,1.771E+00,15.081,null,1.5,3.985E-01,1,0,0000,BU,10,58170.64371809,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.434449,325.983153
86.3287835,-2.6795002,0.5325,0.6133,-0.1884,15.808,0.191,5.7,1.102E+00,14.651,null,1.7,8.176E-01,1,0,0000,BU,10,58170.11959117,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.441530,326.444719
86.3285659,-2.6796485,0.6184,0.6357,0.0343,15.523,0.204,5.3,1.391E+00,14.603,null,1.7,3.318E-01,1,0,0000,BU,10,57648.95871120,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.442968,324.771684
86.3284883,-2.6797016,0.4576,0.6608,-0.1448,15.451,0.163,6.7,9.951E-01,15.446,null,-0.1,6.587E-01,1,0,0000,BU,10,58537.48389788,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.449547,324.174489
86.3285903,-2.6796235,0.7596,0.5736,0.1782,15.552,0.209,5.2,8.157E-01,15.435,0.494,2.2,6.710E-01,1,0,0000,BC,10,57284.40341215,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.466107,324.989794
86.3285372,-2.6796596,0.3866,0.4634,-0.1964,15.105,0.133,8.2,2.055E+00,14.788,null,1.9,9.854E-01,1,0,0000,BU,10,57648.82768002,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.470037,324.582246
86.3399216,-2.6936206,0.8696,1.1416,-0.4315,15.958,0.375,2.9,6.894E-01,15.056,null,1.0,7.001E-01,1,0,0000,CU,5,58380.02749816,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.491639,137.091442
86.3285798,-2.6796218,0.4505,0.5097,-0.0787,15.523,0.155,7.0,1.156E+00,14.797,0.371,2.9,6.690E-01,1,0,0000,BC,10,56922.50962774,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.492794,324.941452
86.3288401,-2.6794417,0.4944,0.5246,-0.1248,15.677,0.174,6.2,1.459E+00,14.913,0.310,3.5,4.371E-01,1,0,0000,BB,10,57448.81462532,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.505790,326.948883
86.3286120,-2.6795878,0.3657,0.4311,-0.1073,15.146,0.141,7.7,1.468E+00,14.747,0.343,3.2,3.304E-01,1,0,0000,BB,10,57449.40445609,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.526893,325.232262
86.3412708,-2.6819594,0.8654,1.1044,-0.2819,15.957,0.358,3.0,9.035E-01,15.136,null,0.0,3.868E-01,1,0,0000,CU,10,59839.52777446,862003101351027124,17.583,0.231,16.765,0.342,11.296,0.180,8.457,null,null,null,null,null,null,null,null,32.529171,56.017005
86.3290391,-2.6793011,0.4354,0.4822,0.1548,15.213,0.157,6.9,1.155E+00,15.355,0.520,2.1,4.736E-01,1,0,0000,BC,10,58902.03974174,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.551547,328.490740
86.3379568,-2.6789912,0.9532,0.9620,-0.3749,16.620,null,0.5,2.152E+00,13.903,0.338,3.2,3.472E-01,1,0,0000,UB,10,58743.91528536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.558022,27.544421
86.3251529,-2.6897871,0.4159,0.4487,-0.1486,15.297,0.139,7.8,1.581E+00,14.924,0.418,2.6,5.009E-01,1,0,P000,BC,5,59842.72331766,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.560271,252.118390
86.3290032,-2.6793166,0.7008,0.5307,-0.1581,15.159,0.201,5.4,9.367E-01,14.663,null,0.6,7.707E-01,1,0,0000,BU,0,59269.01696412,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.571743,328.245830
86.3287473,-2.6794785,0.4123,0.4089,-0.1348,15.087,0.154,7.0,9.105E-01,14.531,null,1.5,4.912E-01,1,0,0000,BU,10,56922.97008184,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.578651,326.329869
86.3380277,-2.6790190,1.1241,1.2751,-0.3545,16.789,0.449,2.4,1.516E+00,14.875,null,2.0,4.424E-01,1,0,0000,CU,10,58170.64359073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.588326,28.023251
86.3286363,-2.6795451,0.4734,0.4719,-0.1617,15.339,0.147,7.4,1.518E+00,14.699,0.424,2.6,6.592E-01,1,0,0000,BC,10,59842.13590789,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.603729,325.512457
86.3291255,-2.6792252,0.4924,0.5620,-0.1375,15.494,0.166,6.5,1.367E+00,14.739,null,1.8,4.997E-01,1,0,0000,BU,10,57648.69664884,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.624665,329.206755
86.3285521,-2.6795896,0.4859,0.4870,-0.0879,15.305,0.197,5.5,7.928E-01,14.731,null,1.3,4.357E-01,1,0,0000,BU,10,58380.22385306,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.644903,324.915208
86.3353605,-2.6959388,0.7012,0.8052,-0.0529,15.905,0.264,4.1,1.136E+00,15.324,null,-0.2,7.755E-01,1,0,0000,BU,5,59839.65816826,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.648563,169.910711
86.3286946,-2.6794899,0.4135,0.4820,-0.1109,15.438,0.144,7.5,1.336E+00,15.339,null,-0.5,9.596E-01,1,0,0000,BU,10,58379.63542480,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.650062,326.013164
86.3427942,-2.6860094,1.3757,1.5245,-0.5905,16.867,0.498,2.2,1.149E+00,15.158,null,1.4,6.525E-01,1,0,0000,CU,10,58171.23266060,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.650725,83.666216
86.3285747,-2.6795699,0.3793,0.4268,-0.1449,15.283,0.139,7.8,1.621E+00,15.202,0.430,2.5,5.023E-01,1,0,0000,BC,10,58015.34869362,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.656400,325.103411
86.3286047,-2.6795482,0.4348,0.4310,-0.1717,15.350,0.143,7.6,1.053E+00,14.763,0.301,3.6,4.408E-01,1,0,0000,BB,10,57284.53457042,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.659027,325.337050
86.3286973,-2.6794827,0.4455,0.4519,-0.1684,15.380,0.139,7.8,1.627E+00,15.153,0.452,2.4,6.032E-01,1,0,0000,BC,10,59633.28177433,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.666134,326.052699
86.3263640,-2.6922695,1.5093,0.8228,-0.4391,15.567,0.380,2.9,4.610E-01,15.371,null,-0.2,9.512E-01,1,0,0000,CU,10,58901.97441727,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.676896,234.588878
86.3290353,-2.6792613,0.3695,0.4766,-0.0902,15.080,0.128,8.5,1.497E+00,14.942,0.479,2.3,1.051E+00,1,0,0000,BC,10,59265.68338127,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.680904,328.601599
86.3288453,-2.6793800,0.5378,0.7168,-0.2575,15.625,0.215,5.1,1.027E+00,14.769,null,1.8,8.996E-01,1,0,0000,BU,10,58170.25100490,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.682056,327.188737
86.3285470,-2.6795791,0.3364,0.3722,-0.2011,14.934,0.114,9.5,1.119E+00,14.927,0.421,2.6,6.271E-01,1,0,0000,BC,10,57089.86019733,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.686378,324.926986
86.3313460,-2.6957638,3.8322,3.4507,-1.6636,16.215,null,0.9,2.433E+00,15.115,null,0.3,4.827E-01,1,0,0000,UU,10,59110.95413411,862003101351027615,17.346,0.180,16.719,null,12.380,null,8.952,null,null,null,null,null,null,null,null,32.697006,195.461540
86.3288434,-2.6793655,0.3918,0.4645,-0.0996,15.359,0.138,7.9,1.455E+00,14.941,0.331,3.3,7.966E-01,1,0,0000,BB,10,59110.95400675,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.729639,327.228201
86.3286315,-2.6795016,0.4074,0.4946,-0.1651,15.010,0.144,7.5,1.297E+00,14.469,null,1.7,6.964E-01,1,0,0000,BU,10,58016.06878951,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.742665,325.642724
86.3376964,-2.6952170,0.6156,0.9043,-0.4233,15.236,0.282,3.8,1.169E+00,15.358,null,-0.6,6.133E-01,1,0,0000,BU,10,56923.10162197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.745652,154.457272
86.3284207,-2.6796462,0.3826,0.3667,-0.1351,15.064,0.118,9.2,4.139E-01,15.344,0.540,2.0,4.805E-01,1,0,0000,BC,5,59842.72331766,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.753639,324.033903
86.3285603,-2.6795372,0.5712,0.6898,-0.3069,15.705,0.200,5.4,6.434E-01,14.920,null,0.7,5.649E-01,1,0,0000,BU,10,57284.73130781,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.782587,325.146886
86.3283652,-2.6796759,0.3751,0.3526,-0.0543,15.003,0.126,8.6,6.620E-01,14.601,null,1.7,8.958E-01,1,0,0000,BU,5,59839.65816826,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.785084,323.641859
86.3286376,-2.6794785,0.4595,0.4582,-0.2003,15.369,0.144,7.5,1.596E+00,14.939,0.346,3.1,9.291E-01,1,0,0000,BB,10,58015.21766302,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.799002,325.756341
86.3285182,-2.6795566,0.3744,0.3728,-0.1468,15.022,0.113,9.6,1.386E+00,14.574,null,1.9,6.972E-01,1,0,0000,BU,10,57648.36913466,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.812203,324.860252
86.3287180,-2.6794134,0.4330,0.5811,0.1414,15.053,0.134,8.1,1.849E+00,15.244,0.521,2.1,4.167E-01,1,0,0000,BC,10,58380.35462899,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.832139,326.403586
86.3307263,-2.6956088,0.6248,0.7539,-0.3802,15.581,0.291,3.7,1.583E+00,15.510,null,0.0,8.259E-01,1,0,0000,BU,10,57813.38631019,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.833706,199.472381
86.3285010,-2.6795614,0.5155,0.5263,-0.1954,15.428,0.154,7.0,1.332E+00,14.633,null,1.3,5.301E-01,1,0,0000,BU,10,59475.40316572,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.833728,324.754633
86.3371462,-2.6954986,0.8498,0.8491,-0.2968,16.566,null,-0.4,1.034E+00,14.133,0.300,3.6,5.183E-01,1,0,0000,UB,10,59842.85371161,862003101351027546,17.375,0.179,16.626,null,11.907,null,8.921,null,null,null,null,null,null,null,null,32.882394,158.332414
86.3288293,-2.6793169,0.5585,0.6503,-0.2279,15.571,0.174,6.2,6.980E-01,15.223,null,0.6,9.799E-01,1,0,0000,BU,10,57090.45117295,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.904238,327.318870
86.3279049,-2.6799900,0.1440,0.1571,0.0127,13.519,0.065,16.6,4.131E+00,15.025,0.368,2.9,1.109E+00,2,0,0000,AC,10,59842.46252925,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.916758,320.152563
86.3287084,-2.6793875,0.3952,0.4515,-0.1139,15.374,0.135,8.0,1.196E+00,14.845,null,1.7,8.088E-01,1,0,0000,BU,10,58170.97097913,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.928914,326.443322
86.3283005,-2.6943469,0.5839,0.6168,-0.1575,15.542,0.212,5.1,6.449E-01,15.263,0.521,2.1,7.412E-01,1,0,0000,BC,10,59839.00607145,862003101351026449,15.571,0.050,15.648,0.138,12.428,null,8.956,null,147303753,17.224,0.2470,15.997,0.1957,15.774,0.2957,32.931561,216.673323
86.3426798,-2.6891314,0.8130,0.8748,-0.1930,16.546,0.410,2.6,6.757E-01,14.487,0.312,3.5,4.689E-01,1,0,0000,CB,10,59839.46245016,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.937594,103.407043
86.3246508,-2.6878801,0.3560,0.3681,-0.1488,15.031,0.109,9.9,1.214E+00,14.998,null,0.4,5.565E-01,1,0,PP00,BU,10,58016.06878951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.942274,264.543497
86.3248511,-2.6891050,0.4249,0.4261,-0.1093,15.084,0.127,8.5,1.060E+00,15.206,0.475,2.3,5.592E-01,1,0,P000,BC,10,57284.92804530,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.947542,256.766923
86.3288834,-2.6792661,0.3967,0.4241,-0.1146,15.356,0.132,8.3,1.214E+00,15.373,0.455,2.4,1.235E+00,1,0,0000,BC,10,59633.02060323,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.954164,327.775264
86.3247157,-2.6884231,0.3890,0.3990,-0.1715,15.065,0.118,9.2,1.108E+00,15.084,null,0.8,6.085E-01,1,0,PP00,BU,10,57648.95871120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.954640,261.119612
86.3248533,-2.6891304,0.6145,0.9202,-0.3903,15.522,0.211,5.1,1.210E+00,14.898,null,1.3,7.319E-01,1,0,P000,BU,10,57649.08974238,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.960897,256.609045
86.3288384,-2.6792846,0.6121,0.5907,-0.1982,15.531,0.229,4.7,1.153E+00,14.929,null,1.8,9.274E-01,1,0,0000,BU,10,58537.81102966,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,32.984564,327.475778
86.3284110,-2.6795668,0.5100,0.5676,-0.2729,15.462,0.169,6.4,6.024E-01,15.297,0.414,2.6,6.367E-01,1,0,0000,BC,10,58537.54934971,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,33.005770,324.276314
86.3421182,-2.6831842,0.5644,0.8633,-0.1446,15.550,0.282,3.8,1.182E+00,14.997,null,1.4,4.727E-01,1,0,0000,BU,10,58901.58196131,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.029140,65.355384
86.3288145,-2.6792827,0.5124,0.5232,-0.1829,15.471,0.157,6.9,2.471E+00,14.778,null,1.5,4.532E-01,1,0,0000,BU,10,57090.25418105,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,33.036612,327.356476
86.3310227,-2.6782449,0.7462,0.7154,-0.3052,15.844,0.215,5.0,1.598E+00,15.004,null,0.6,6.166E-01,1,0,0000,BU,10,59842.00602331,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.064800,342.614976
86.3247611,-2.6888565,0.3724,0.4262,-0.1088,15.293,0.130,8.4,1.036E+00,14.179,null,1.8,4.313E-01,1,0,P000,BU,10,59475.33784146,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.071315,258.404230
86.3246252,-2.6880204,0.4330,0.4366,-0.1243,15.274,0.142,7.7,7.011E-01,15.309,null,-0.5,6.323E-01,1,0,PP00,BU,5,59842.65812065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.085629,263.687918
86.3287481,-2.6793069,0.6490,0.7162,-0.3270,15.713,0.209,5.2,7.045E-01,15.059,0.478,2.3,9.240E-01,1,0,0000,BC,10,59111.67346488,862003101351027396,15.362,0.043,15.301,0.099,10.820,0.127,8.171,0.241,null,null,null,null,null,null,null,33.092982,326.926999
86.3410814,-2.6814110,0.6462,0.6820,-0.0417,15.975,0.217,5.0,8.220E-01,14.388,null,1.7,8.291E-01,1,0,0000,BU,10,57448.81462532,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33.129416,52.525259
