ra,dec,sigra,sigdec,sigradec,source_id,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.4930948,-3.0445024,1.4794,1.1970,-0.1754,97270a180-003467,16.884,null,-1.8,1.346E+00,14.880,0.481,2.3,8.847E-01,1,0,0000,UC,10,58379.63542480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.796142,43.149672
86.4684606,-3.0491583,0.8899,0.5700,0.0548,97300a157-003395,15.579,0.218,5.0,9.097E-01,15.413,null,-1.1,8.043E-01,1,0,0000,BU,10,58380.61656294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.797836,295.413800
86.4934856,-3.0667415,1.1922,1.3023,-0.5388,52820a166-005170,16.186,0.348,3.1,7.295E-01,15.534,null,-0.6,5.899E-01,1,0,0000,BU,10,56923.10162197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.802959,134.847668
86.4673597,-3.0523001,0.9131,0.9355,-0.4814,79982a101-003511,16.061,0.264,4.1,4.393E-01,15.109,null,0.7,5.129E-01,1,0,0000,BU,10,57813.84460117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.805099,283.086253
86.4958165,-3.0478722,0.0475,0.0425,-0.0162,90893a072-000177,16.151,null,1.9,5.922E-01,10.033,0.017,63.1,1.276E+02,1,0,0000,UA,10,58170.97085182,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.813558,59.203766
86.4882600,-3.0702000,1.0566,1.0261,-0.5170,09616r157-006412,16.169,0.291,3.7,6.367E-01,15.248,null,0.2,4.616E-01,1,0,0000,BU,10,58744.24241610,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.815688,158.144730
86.4799149,-3.0405182,0.3364,0.3485,-0.1045,57914a107-003012,14.964,0.108,10.0,3.748E+00,14.798,0.333,3.3,4.420E-01,1,0,DH00,AB,10,57090.51687932,862003101351018484,14.446,0.040,14.391,0.057,8.968,0.118,6.211,0.105,null,null,null,null,null,null,null,55.817449,350.490816
86.4918216,-3.0434217,0.5415,0.4979,-0.1850,63840a164-002878,15.491,0.162,6.7,3.093E+00,14.394,0.358,3.0,4.634E-01,1,0,0000,BC,10,57284.92817262,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.827687,36.979939
86.4963163,-3.0487633,0.7206,0.7589,-0.3606,03307r098-004726,15.883,0.222,4.9,7.778E-01,15.507,null,-1.6,7.077E-01,1,0,0000,BU,10,58537.87648154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.835569,62.978136
86.4808746,-3.0403822,0.2671,0.3418,-0.1298,09636r156-003211,14.791,0.099,11.0,3.413E+00,14.565,0.255,4.3,6.807E-01,1,0,D000,AB,10,58744.89655017,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.839126,354.067547
86.4977800,-3.0585200,4.1747,4.3131,-1.6133,90885a072-006463,16.731,null,0.4,2.175E+00,15.153,null,-0.8,2.669E-01,1,0,0000,UU,10,58170.70904294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.860154,100.058724
86.4683406,-3.0493688,1.0578,1.0991,0.1567,46793a081-003320,16.413,0.365,3.0,8.601E-01,14.290,null,2.0,5.080E-01,1,0,0000,CU,10,56724.80182568,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.869024,294.521955
86.4679688,-3.0502538,0.5053,0.5008,-0.1395,52812a166-006992,15.488,0.151,7.2,1.935E+00,15.205,null,0.9,8.322E-01,1,0,0000,BU,10,56922.83854172,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.869513,290.978169
86.4916801,-3.0683206,1.1880,1.7506,-0.4746,20838r180-007267,16.417,0.483,2.2,4.486E-01,14.975,null,-1.1,7.714E-01,1,0,0000,CU,10,59111.21568578,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.877222,143.709125
86.4892929,-3.0697647,1.2765,1.2722,-0.4573,63848a163-004287,16.272,0.361,3.0,8.485E-01,15.426,null,-0.6,4.742E-01,1,0,0000,CU,10,57285.19048919,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.888971,154.010112
86.4670684,-3.0578549,0.9271,0.9679,-0.2657,90893a072-005236,16.176,0.278,3.9,4.928E-01,15.051,null,-0.3,4.133E-01,1,0,0000,BU,10,58170.97085182,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.889765,262.430759
86.4669454,-3.0551512,1.0448,1.0455,-0.3180,97300a157-003897,16.314,0.381,2.8,3.973E-01,15.273,null,0.1,1.047E+00,1,0,0000,CU,10,58380.61656294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.895396,272.431415
86.4690258,-3.0480264,0.7062,0.7402,-0.2846,57902a107-005686,15.850,0.213,5.1,1.278E+00,15.043,null,0.2,5.883E-01,1,0,0000,BU,10,57090.12276832,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.897095,300.085386
86.4669292,-3.0557592,1.2380,1.1053,-0.4360,20848r151-003592,16.304,0.337,3.2,4.937E-01,15.024,null,0.4,9.266E-01,1,0,0000,BU,10,59111.54217975,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.903577,270.187020
86.4713962,-3.0449170,0.9818,1.0594,-0.4713,25571r097-003607,16.171,0.294,3.7,1.047E+00,15.253,null,0.1,7.467E-01,1,0,0000,BU,10,59265.94480631,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.905600,314.542895
86.4790848,-3.0709660,0.9255,0.9456,-0.3677,63828a163-005687,16.291,0.305,3.6,1.097E+00,14.572,null,1.4,5.247E-01,1,0,0000,BU,10,57284.53457042,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.910074,192.609202
86.4909779,-3.0428007,0.5385,0.5859,-0.2323,31986r181-004288,15.665,0.204,5.3,6.758E-01,14.837,0.381,2.9,1.481E+00,1,0,0000,BC,10,59475.59926579,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.916222,33.116332
86.4828872,-3.0402809,0.5994,0.6128,-0.1322,63821b188-003901,15.576,0.190,5.7,1.656E+00,14.888,0.347,3.1,6.662E-01,2,0,0000,BB,10,57284.33783297,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.923922,1.499938
86.4685564,-3.0488781,0.7610,0.8915,0.0499,86146a183-006149,15.985,0.300,3.6,1.431E+00,14.941,0.494,2.2,6.287E-01,1,0,0000,BC,10,58015.61062764,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.929703,296.498632
86.4959569,-3.0480474,0.9519,0.9839,-0.3950,43134r181-005040,16.168,0.299,3.6,6.632E-01,14.478,null,1.6,8.081E-01,1,0,0000,BU,10,59839.52777446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.929908,60.023534
86.4884000,-3.0701800,4.1443,3.5988,-2.3982,68877a077-005553,15.857,null,1.0,3.790E-01,15.625,null,-0.2,1.140E+00,1,0,0000,UU,10,57450.05986597,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.938398,157.638831
86.4676875,-3.0509829,0.6657,0.6141,-0.1902,57925a083-002950,15.667,0.183,5.9,1.421E+00,15.297,null,0.2,1.069E+00,1,0,0000,BU,10,57090.84515663,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.944752,288.096206
86.4840111,-3.0403428,0.5195,0.5193,-0.1654,63836a164-001717,15.416,0.160,6.8,2.435E+00,14.394,null,1.7,6.920E-01,1,0,0000,BU,10,57284.79701431,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.953302,5.645393
86.4970900,-3.0504500,2.6584,3.0207,-0.7340,25575r097-004204,16.479,null,1.2,1.567E+00,15.041,null,-0.2,7.942E-01,1,0,0000,UU,10,59266.07558256,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.953795,69.827386
86.4893501,-3.0697572,0.8912,0.9047,-0.2361,90883a097-004436,16.140,0.276,3.9,9.348E-01,15.270,null,-0.4,3.399E-01,1,0,0000,BU,10,58170.64359073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.955156,153.808739
86.4965380,-3.0624881,1.0409,1.1407,-0.1900,90889a072-005699,16.291,0.342,3.2,5.089E-01,14.767,null,0.8,3.902E-01,1,0,0000,BU,10,58170.83994735,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.963680,115.441604
86.4670556,-3.0537059,0.8688,0.8698,-0.1798,97286a107-004330,15.890,0.313,3.5,9.210E-01,15.184,null,0.3,8.445E-01,1,0,0000,BU,10,58380.15840142,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.963933,277.778491
86.4869820,-3.0409283,1.0592,0.9975,0.1035,79978a101-004313,16.555,0.399,2.7,7.227E-01,14.994,0.367,3.0,5.656E-01,1,0,0000,CC,10,57813.71369729,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.965318,16.809221
86.4669168,-3.0562715,0.9862,1.1501,-0.5310,86168a157-005677,16.238,0.357,3.0,8.008E-01,15.592,null,-1.7,1.141E+00,1,0,0000,CU,10,58016.33072348,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.972504,268.298657
86.4970456,-3.0613156,0.9990,1.1902,-0.2974,79970a101-005416,16.800,0.438,2.5,1.106E+00,15.375,0.458,2.4,2.824E-01,1,0,0000,CC,10,57813.45176218,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.987158,110.733330
86.4672568,-3.0525198,0.7242,0.6926,-0.1977,14427r096-003467,15.851,0.205,5.3,9.468E-01,15.135,null,0.7,4.940E-01,1,0,0000,BU,10,58901.58183395,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.992832,282.212206
86.4672379,-3.0590155,1.5562,1.4917,0.4980,14453r072-003989,16.712,null,0.6,1.073E+00,15.038,0.494,2.2,1.016E+00,1,0,0000,UC,10,58902.43207029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.995444,258.106594
86.4689680,-3.0480696,1.5757,1.7625,-0.7870,20848r151-003715,15.979,null,1.5,1.033E+00,15.411,null,-1.7,6.155E-01,1,0,0000,UU,10,59111.54217975,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55.999433,299.841128
86.4962488,-3.0485337,1.2581,1.1988,-0.4646,20834r180-003029,16.412,0.363,3.0,9.351E-01,14.843,null,0.7,4.750E-01,1,0,0000,CU,10,59111.08490999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.001344,62.111964
86.4675948,-3.0512142,0.2723,0.3222,-0.1986,97277b185-001099,16.452,0.412,2.6,1.702E+00,12.282,0.131,8.3,8.753E-01,1,0,0000,CB,10,58379.89672212,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.010012,287.180617
86.4722544,-3.0440648,0.7842,0.7413,-0.3029,46994a111-004891,15.667,0.223,4.9,6.955E-01,14.830,null,1.7,4.059E-01,1,0,0000,BU,10,56731.45255370,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.027915,318.996479
86.4714556,-3.0448083,0.4502,0.4541,-0.1730,20856r155-002526,15.304,0.143,7.6,1.410E+00,14.964,null,-0.5,6.016E-01,1,0,0000,BU,10,59111.80424076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.029539,314.981275
86.4729934,-3.0434610,0.6695,0.6368,-0.2629,20830r180-005955,15.720,0.204,5.3,1.184E+00,15.006,0.392,2.8,5.095E-01,1,0,H000,BC,10,59110.95413411,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.030465,322.507212
86.4668911,-3.0559044,1.1967,1.6132,-0.3187,63837b189-004345,16.687,0.483,2.2,7.774E-01,14.645,null,1.2,9.095E-01,1,0,0000,CU,10,57284.86259348,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.041270,269.652135
86.4845939,-3.0712355,1.4057,1.1338,-0.3661,90883a097-004934,16.916,null,-0.4,9.365E-01,14.656,0.421,2.6,4.309E-01,1,0,0000,UC,10,58170.64359073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.049336,172.207901
86.4914176,-3.0430449,1.0580,1.1645,-0.3578,97284a159-006632,16.452,0.398,2.7,4.517E-01,15.349,0.508,2.1,3.924E-01,1,0,0000,CC,10,58380.09294984,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.072518,34.960237
86.4968787,-3.0617994,3.8473,4.4175,-1.4648,14453r072-007469,16.391,null,0.6,1.227E+00,15.203,null,0.7,1.021E+00,1,0,0000,UU,10,58902.43207029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.072834,112.615119
86.4967292,-3.0621469,2.5664,2.7344,-1.2711,90893a072-003935,15.827,null,1.0,1.264E+00,15.241,null,0.9,7.233E-01,1,0,0000,UU,10,58170.97085182,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.074297,114.006385
86.4672761,-3.0522964,1.8488,1.1084,-0.5099,46982a110-006524,16.067,0.414,2.6,6.473E-01,15.547,null,0.0,5.295E-01,1,0,0000,CU,10,56731.05742441,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.100869,283.030004
86.4669523,-3.0574071,0.9354,0.9927,-0.4037,68846a099-006183,16.328,0.517,2.1,8.327E-01,15.598,null,-3.3,8.663E-01,1,0,0000,CU,10,57449.07668748,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.115519,264.118777
86.4736583,-3.0429495,0.3652,0.3815,-0.1316,97273b185-004092,15.040,0.114,9.6,3.850E+00,14.484,0.427,2.5,4.551E-01,1,0,H000,BC,10,58379.76581881,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.117825,325.589330
86.4734384,-3.0431027,0.4886,0.4760,-0.1852,63817b189-004174,15.325,0.152,7.1,2.429E+00,14.883,0.405,2.7,4.267E-01,1,0,H000,BC,10,57284.20667476,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.117828,324.605185
86.4883123,-3.0702720,0.8658,0.8110,-0.2600,68861a077-006127,16.070,0.263,4.1,1.404E+00,14.833,null,1.8,7.432E-01,1,0,0000,BU,10,57449.53548709,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.126303,158.065100
86.4682342,-3.0494171,10.4109,10.2764,-1.2337,46986a110-004762,16.507,null,0.3,1.383E+00,15.498,null,-0.3,5.469E-01,1,0,0000,UU,10,56731.18909169,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.145744,294.198509
86.4672338,-3.0591961,2.0193,2.3672,-0.8538,31978r181-005224,16.352,null,1.3,7.246E-01,14.572,null,1.3,5.551E-01,1,0,0000,UU,10,59475.33784146,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.147420,257.460463
86.4696626,-3.0468963,0.8740,0.9483,-0.2814,25577r022-003558,16.097,0.270,4.0,6.769E-01,15.080,null,-0.3,7.260E-01,1,0,0000,BU,10,59266.14039766,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.150108,304.853970
86.4672347,-3.0592086,0.8198,0.9025,-0.2805,57894a107-005972,16.157,0.259,4.2,8.918E-01,14.943,null,1.3,1.339E+00,1,0,0000,BU,10,57089.86006997,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.154049,257.414927
86.4806586,-3.0403157,0.2989,0.3571,-0.1145,46974a111-002263,15.002,0.111,9.8,8.071E+00,14.486,0.218,5.0,1.069E+00,1,0,Dh00,BB,10,56730.79408971,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.162475,353.304835
86.4688418,-3.0481990,0.9227,0.9286,-0.2339,20842r180-006456,16.005,0.332,3.3,1.244E+00,15.077,0.507,2.1,6.709E-01,1,0,0000,BC,10,59111.34646160,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.164679,299.198607
86.4886600,-3.0701400,1.3179,1.3448,-0.5440,43226r151-005210,16.414,0.394,2.8,5.271E-01,15.188,null,-0.4,2.797E-01,1,0,0000,CU,10,59842.52721686,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.168336,156.701183
86.4715987,-3.0446130,0.7499,0.6616,-0.2738,90883a097-002192,15.718,0.213,5.1,1.849E+00,14.741,null,1.1,6.838E-01,1,0,0000,BU,10,58170.64359073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.169259,315.859530
86.4678959,-3.0502039,0.7250,0.7876,-0.4642,20840r156-003061,15.655,0.220,4.9,1.185E+00,15.448,null,-0.6,1.091E+00,1,0,0000,BU,10,59111.28113740,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.178573,291.053544
86.4707005,-3.0455545,1.0778,0.9545,-0.3267,63821b188-005366,16.093,0.330,3.3,8.652E-01,14.984,null,0.9,5.359E-01,1,0,0000,BU,10,57284.33783297,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.180639,311.083501
86.4959521,-3.0479002,2.3139,2.1932,0.1743,31970r181-004738,16.048,null,1.5,7.756E-01,14.843,null,0.6,8.603E-01,1,0,0000,UU,10,59475.07641703,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.181684,59.546603
86.4694801,-3.0471440,0.7499,0.7214,-0.3288,43228r155-003082,15.821,0.212,5.1,1.751E+00,15.090,null,0.9,5.121E-01,1,0,0000,BU,10,59842.59292315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.189768,303.725421
86.4680487,-3.0498097,0.8660,1.0253,-0.0671,14427r096-003185,16.144,0.302,3.6,8.454E-01,14.599,null,1.1,3.279E-01,1,0,0000,BU,10,58901.58183395,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.196373,292.605222
86.4747419,-3.0422460,0.2552,0.2961,0.0879,57929a083-001285,14.619,0.096,11.3,4.719E+00,14.856,0.280,3.9,1.707E+00,1,0,hH00,AB,10,57090.97656947,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.198165,330.330474
86.4691829,-3.0475993,1.8691,2.1085,-0.5466,46989a087-003653,16.248,null,1.8,1.592E+00,15.375,null,0.1,9.892E-01,1,0,0000,UU,10,56731.25505266,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.202370,301.730527
86.4668632,-3.0550657,1.9144,1.9697,-0.7329,09610r182-003932,16.074,null,1.4,6.859E-01,14.498,null,1.2,7.220E-01,1,0,0000,UU,10,58744.04618863,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.204465,272.732127
86.4669170,-3.0543178,1.3213,1.4322,-0.6527,90901a072-003549,16.486,0.378,2.9,1.003E+00,15.475,null,-0.1,6.226E-01,1,0,0000,CU,10,58171.23266060,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.204481,275.484182
86.4798631,-3.0404166,0.4686,0.4863,-0.2022,25567r097-003520,15.100,0.173,6.3,2.754E+00,15.040,0.398,2.7,6.441E-01,1,0,DH00,BC,10,59265.81403016,862003101351018484,14.446,0.040,14.391,0.057,8.968,0.118,6.211,0.105,null,null,null,null,null,null,null,56.209082,350.365199
86.4715899,-3.0446056,0.4546,0.4319,-0.1799,90901a072-002527,15.310,0.129,8.4,2.587E+00,15.400,0.539,2.0,9.497E-01,1,0,0000,BC,10,58171.23266060,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.210408,315.855300
86.4677162,-3.0506666,0.6560,0.8805,-0.3279,25581r072-003333,15.732,0.299,3.6,6.814E-01,15.059,null,0.3,6.077E-01,1,0,0000,BU,10,59266.27168314,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.211434,289.232178
86.4944900,-3.0458000,5.4353,6.1014,1.4410,74933b187-005532,16.764,null,0.3,9.719E-01,15.129,null,0.7,4.359E-01,1,0,0000,UU,10,57648.50029321,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.237443,50.150086
86.4669079,-3.0543097,0.7063,0.7483,-0.2992,03301r073-003322,15.851,0.262,4.1,1.049E+00,15.202,null,0.4,7.002E-01,1,0,0000,BU,10,58537.68012605,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.239838,275.510568
86.4981044,-3.0566330,1.5193,1.3169,-0.6123,20834r180-006016,16.527,0.430,2.5,7.592E-01,15.276,null,0.3,4.230E-01,1,0,0000,CU,10,59111.08490999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.245927,93.019916
86.4701793,-3.0461537,0.6586,0.6752,-0.2480,31978r181-003591,15.792,0.196,5.5,1.482E+00,15.266,null,0.1,6.079E-01,1,0,0000,BU,10,59475.33784146,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.247937,308.171788
86.4671805,-3.0524981,0.7704,0.7600,-0.2954,20856r155-003300,15.849,0.271,4.0,9.831E-01,15.175,null,-0.6,4.858E-01,1,0,0000,BU,10,59111.80424076,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.277443,282.230864
86.4961778,-3.0482400,0.9883,1.0192,-0.0755,43222r180-002994,16.117,0.376,2.9,5.897E-01,15.073,null,-2.0,8.829E-01,1,0,0000,CU,10,59842.39733233,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.280187,61.038974
86.4668826,-3.0544626,0.9603,1.1501,-0.4209,09622r181-003580,16.378,0.337,3.2,9.006E-01,15.289,null,-0.9,9.990E-01,1,0,0000,BU,10,58744.43864361,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.280255,274.943884
86.4960472,-3.0636131,1.2759,1.9505,-0.4308,68873a077-006497,16.627,null,0.5,9.608E-01,14.119,null,1.8,9.389E-01,1,0,0000,UU,10,57449.92883497,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56.283655,119.940822
